pattern_id,file,category,kind,yaml_path,pattern,normalized_pattern,compile_ok,compile_error,empty_match,group_count,char_length,looks_broad,has_word_boundary,duplicate_exact_count,duplicate_same_kind_count
2267,intensity_control_and_power.yaml,intensity_control_and_power,pattern,intensity_control_and_power.patterns[5],\b[Mm]aster[ns]?\b(?!(arbeit|studien|key|server|boot|branch|volume|mix|tape)),\b[mm]aster[ns]?\b(?!(arbeit|studien|key|server|boot|branch|volume|mix|tape)),True,,False,1,77,False,True,1,1
2268,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[0],\b(patient(in)?|diagnose|therapie|operation|klinisch|symptom)\b,\b(patient(in)?|diagnose|therapie|operation|klinisch|symptom)\b,True,,False,2,63,False,True,16,16
2269,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[1],\b(körpertemperatur|schmerzskala|behandlung)\b,\b(körpertemperatur|schmerzskala|behandlung)\b,True,,False,1,46,False,True,16,16
2270,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[2],\b(arzt|krankheit|medizin)\b,\b(arzt|krankheit|medizin)\b,True,,False,1,28,False,True,16,16
2271,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[3],\b(blauer\s+fleck|schürfwunde|prellung|verband|pflaster)\b,\b(blauer\s+fleck|schürfwunde|prellung|verband|pflaster)\b,True,,False,1,58,False,True,16,16
2272,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[4],\b(sterben|hospiz|pfleger|krankenzimmer)\b,\b(sterben|hospiz|pfleger|krankenzimmer)\b,True,,False,1,42,False,True,16,16
2273,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[5],\b(kind|baby|kleinkind)\b,\b(kind|baby|kleinkind)\b,True,,False,1,25,False,True,16,16
2274,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[6],\b(geburt|wehen)\b,\b(geburt|wehen)\b,True,,False,1,18,False,True,16,16
2275,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[7],\b(unfall|verletzung)\b,\b(unfall|verletzung)\b,True,,False,1,23,False,True,16,16
2276,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[8],\b(kälte|frieren|winter|schneesturm)\b,\b(kälte|frieren|winter|schneesturm)\b,True,,False,1,38,False,True,16,16
2277,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[9],\b(wüste|sonne|sommer|hitzewelle)\b,\b(wüste|sonne|sommer|hitzewelle)\b,True,,False,1,35,False,True,16,16
2278,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[10],\b(motor|maschine|sensor)\b,\b(motor|maschine|sensor)\b,True,,False,1,27,False,True,16,16
2279,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[11],\b(temperaturregelung|überhitzung)\b,\b(temperaturregelung|überhitzung)\b,True,,False,1,36,False,True,16,16
2280,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[12],\b(software|hardware|gerät|technologie)\b,\b(software|hardware|gerät|technologie)\b,True,,False,1,41,False,True,16,16
2281,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[13],\b(benutzeroberfläche|funktionalität)\b,\b(benutzeroberfläche|funktionalität)\b,True,,False,1,39,False,True,16,16
2282,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[14],\b(brandschutz|feuerwehr|brand|feuer)\b,\b(brandschutz|feuerwehr|brand|feuer)\b,True,,False,1,39,False,True,16,16
2283,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[15],\b(training|wettkampf|leistung|sportler(in)?)\b,\b(training|wettkampf|leistung|sportler(in)?)\b,True,,False,2,47,False,True,16,16
2284,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[16],\b(herzfrequenz|atemfrequenz|körperliche\s+leistung)\b,\b(herzfrequenz|atemfrequenz|körperliche\s+leistung)\b,True,,False,1,54,False,True,16,16
2285,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[17],\b(spieler(in)?|mannschaft|liga|turnier)\b,\b(spieler(in)?|mannschaft|liga|turnier)\b,True,,False,2,42,False,True,16,16
2286,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[18],\b(tor|punktestand|trainer(in)?|saison)\b,\b(tor|punktestand|trainer(in)?|saison)\b,True,,False,2,41,False,True,16,16
2287,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[19],\b(gewürz|schärfe|würzig|pikant|scharf)\b,\b(gewürz|schärfe|würzig|pikant|scharf)\b,True,,False,1,41,False,True,16,16
2288,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[20],\b(geschmack|aroma|kulinarisch|delikatesse)\b,\b(geschmack|aroma|kulinarisch|delikatesse)\b,True,,False,1,45,False,True,16,16
2289,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[21],\b(grill|ofen|herd|pfanne|kochen|braten)\b,\b(grill|ofen|herd|pfanne|kochen|braten)\b,True,,False,1,42,False,True,16,16
2290,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[22],\b(buffet|bankett|speise|essen|gericht)\b,\b(buffet|bankett|speise|essen|gericht)\b,True,,False,1,41,False,True,16,16
2291,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[23],\b(kunstwerk|installation|performance|künstler(in)?)\b,\b(kunstwerk|installation|performance|künstler(in)?)\b,True,,False,2,54,False,True,16,16
2292,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[24],\b(ausstellung|galerie|museum)\b,\b(ausstellung|galerie|museum)\b,True,,False,1,32,False,True,16,16
2293,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[25],\b(kleidung|kostüm|kleid|stoff)\b,\b(kleidung|kostüm|kleid|stoff)\b,True,,False,1,33,False,True,16,16
2294,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[26],\b(film|szene|regisseur(in)?|schauspieler(in)?)\b,\b(film|szene|regisseur(in)?|schauspieler(in)?)\b,True,,False,3,49,False,True,16,16
2295,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[27],\b(drehbuch|kamera|produktion|kino)\b,\b(drehbuch|kamera|produktion|kino)\b,True,,False,1,37,False,True,16,16
2296,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[28],\b(yoga|meditation|wellness|fitness|entspannung)\b,\b(yoga|meditation|wellness|fitness|entspannung)\b,True,,False,1,50,False,True,16,16
2297,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[29],\b(atemübung|körperbewusstsein|stressabbau)\b,\b(atemübung|körperbewusstsein|stressabbau)\b,True,,False,1,45,False,True,16,16
2298,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[30],\b(tier|haustier|wildtier|zoo|safari)\b,\b(tier|haustier|wildtier|zoo|safari)\b,True,,False,1,39,False,True,16,16
2299,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[31],\b(fell|pfote|schnauze|krallen)\b,\b(fell|pfote|schnauze|krallen)\b,True,,False,1,33,False,True,16,16
2300,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[32],\b(hund|katze|pferd|welpe|kater|hündin)\b,\b(hund|katze|pferd|welpe|kater|hündin)\b,True,,False,1,41,False,True,16,16
2301,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[33],\b(experiment|labor|forschung|wissenschaftler(in)?)\b,\b(experiment|labor|forschung|wissenschaftler(in)?)\b,True,,False,2,53,False,True,16,16
2302,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[34],\b(reaktion|prozess|chemisch|physikalisch)\b,\b(reaktion|prozess|chemisch|physikalisch)\b,True,,False,1,44,False,True,16,16
2303,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[35],\b(soldat(in)?|militär|kampf|krieg|waffe)\b,\b(soldat(in)?|militär|kampf|krieg|waffe)\b,True,,False,2,43,False,True,16,16
2304,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[36],\b(einsatz|mission|gefecht|truppe)\b,\b(einsatz|mission|gefecht|truppe)\b,True,,False,1,36,False,True,16,16
2305,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[37],\b(kaiser|ritter|mittelalter|epoche|dynastie)\b,\b(kaiser|ritter|mittelalter|epoche|dynastie)\b,True,,False,1,47,False,True,16,16
2306,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[38],\b(schlacht|herrscher(in)?|burgen)\b,\b(schlacht|herrscher(in)?|burgen)\b,True,,False,2,36,False,True,16,16
2307,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[39],\b(geschäft|unternehmen|firma|manager(in)?)\b,\b(geschäft|unternehmen|firma|manager(in)?)\b,True,,False,2,45,False,True,16,16
2308,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[40],\b(verkauf|strategie|kunden)\b,\b(verkauf|strategie|kunden)\b,True,,False,1,30,False,True,16,16
2309,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[41],\b(wirtschaft|markt|finanzen|investition)\b,\b(wirtschaft|markt|finanzen|investition)\b,True,,False,1,43,False,True,16,16
2310,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[42],\b(aktie|börse|konjunktur)\b,\b(aktie|börse|konjunktur)\b,True,,False,1,28,False,True,16,16
2311,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[43],\b(lied|musik|album|künstler(in)?)\b,\b(lied|musik|album|künstler(in)?)\b,True,,False,2,36,False,True,16,16
2312,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[44],\b(tonspur|melodie|rhythmus|komposition)\b,\b(tonspur|melodie|rhythmus|komposition)\b,True,,False,1,42,False,True,16,16
2313,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[45],\b(glauben|gott|kirche|religion|spiritualität)\b,\b(glauben|gott|kirche|religion|spiritualität)\b,True,,False,1,48,False,True,16,16
2314,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[46],\b(ritual|gebet|messe|seelsorge)\b,\b(ritual|gebet|messe|seelsorge)\b,True,,False,1,34,False,True,16,16
2315,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[47],\b(versuchung|sünde|teufel|moral|ethik|predigt|glaube)\b,\b(versuchung|sünde|teufel|moral|ethik|predigt|glaube)\b,True,,False,1,56,False,True,16,16
2316,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[48],\b(trauer|beerdigung|grab|verlust)\b,\b(trauer|beerdigung|grab|verlust)\b,True,,False,1,36,False,True,16,16
2317,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[49],\b(trost|trösten)\b,\b(trost|trösten)\b,True,,False,1,19,False,True,16,16
2318,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[50],\b(kleidung|jacke|hose|schuhe|mantel)\b,\b(kleidung|jacke|hose|schuhe|mantel)\b,True,,False,1,39,False,True,16,16
2319,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[51],\b(kinder|schule|kindergarten|klasse)\b,\b(kinder|schule|kindergarten|klasse)\b,True,,False,1,39,False,True,16,16
2320,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[52],\b(familie|oma|opa|onkel|tante)\b,\b(familie|oma|opa|onkel|tante)\b,True,,False,1,33,False,True,16,16
2321,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[53],\b(kind|baby|säugling|kleinkind)\b,\b(kind|baby|säugling|kleinkind)\b,True,,False,1,34,False,True,16,16
2322,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[54],\b(mutter|vater|oma|opa)\b,\b(mutter|vater|oma|opa)\b,True,,False,1,26,False,True,16,16
2323,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[55],\b(zimmer|küche|bad)\b,\b(zimmer|küche|bad)\b,True,,False,1,22,False,True,16,16
2324,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[56],\b(baum|landschaft|natur|pflanze|tier)\b,\b(baum|landschaft|natur|pflanze|tier)\b,True,,False,1,40,False,True,16,16
2325,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[57],\b(kunst|gemälde|skulptur|aktzeichnung)\b,\b(kunst|gemälde|skulptur|aktzeichnung)\b,True,,False,1,41,False,True,16,16
2326,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[58],\b(armut|obdachlos)\b,\b(armut|obdachlos)\b,True,,False,1,21,False,True,16,16
2327,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[59],\b(kleid|stoff|mode|outfit|mantel|jacke)\b,\b(kleid|stoff|mode|outfit|mantel|jacke)\b,True,,False,1,42,False,True,16,16
2328,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[60],\b(bus|bahn|zug|tram|supermarkt|schlange)\b,\b(bus|bahn|zug|tram|supermarkt|schlange)\b,True,,False,1,43,False,True,16,16
2329,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[61],\b(architektur|raum|ausstattung)\b,\b(architektur|raum|ausstattung)\b,True,,False,1,34,False,True,16,16
2330,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[62],\b(thema\b[^.?!]*\b(aufgreifen|berühren)),\b(thema\b[^.?!]*\b(aufgreifen|berühren)),True,,False,2,41,False,True,16,16
2331,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[63],\b(zeit\b[^.?!]*\b(rennt|drängt)),\b(zeit\b[^.?!]*\b(rennt|drängt)),True,,False,2,33,False,True,16,16
2332,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[64],\b(kälte|frost|wind|zugluft|frösteln)\b,\b(kälte|frost|wind|zugluft|frösteln)\b,True,,False,1,39,False,True,16,16
2333,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[65],\b(horror|grusel|spuk|gespenst)\b,\b(horror|grusel|spuk|gespenst)\b,True,,False,1,33,False,True,16,16
2334,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[66],\b(musik|orchester|chor|melodie|gesang|konzert)\b,\b(musik|orchester|chor|melodie|gesang|konzert)\b,True,,False,1,49,False,True,16,16
2335,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[67],\b(rührung|bewegend|ergriffen)\b,\b(rührung|bewegend|ergriffen)\b,True,,False,1,32,False,True,16,16
2336,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[68],\b(spannung|thriller|schauer)\b,\b(spannung|thriller|schauer)\b,True,,False,1,31,False,True,16,16
2337,intensity_physical_proximity.yaml,intensity_physical_proximity,exclusion,intensity_physical_proximity.exclusions[69],\b(staat|regierung|parlament|behörde|justiz)\b,\b(staat|regierung|parlament|behörde|justiz)\b,True,,False,1,46,False,True,16,16
